Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Intensity/Level,Emotion
2309,CREMA-D,./dataset/crema-d\AudioWAV\1029_ITH_NEU_XX.wav,1029_ITH_NEU_XX.wav,.wav,Crema_1029,I think I have a doctor's appointment,Female,Unspecified,Neutral
2310,CREMA-D,./dataset/crema-d\AudioWAV\1029_ITH_SAD_XX.wav,1029_ITH_SAD_XX.wav,.wav,Crema_1029,I think I have a doctor's appointment,Female,Unspecified,Sad
2311,CREMA-D,./dataset/crema-d\AudioWAV\1029_ITS_ANG_XX.wav,1029_ITS_ANG_XX.wav,.wav,Crema_1029,I think I've seen this before,Female,Unspecified,Anger
2312,CREMA-D,./dataset/crema-d\AudioWAV\1029_ITS_DIS_XX.wav,1029_ITS_DIS_XX.wav,.wav,Crema_1029,I think I've seen this before,Female,Unspecified,Disgust
2313,CREMA-D,./dataset/crema-d\AudioWAV\1029_ITS_FEA_XX.wav,1029_ITS_FEA_XX.wav,.wav,Crema_1029,I think I've seen this before,Female,Unspecified,Fear
2314,CREMA-D,./dataset/crema-d\AudioWAV\1029_ITS_HAP_XX.wav,1029_ITS_HAP_XX.wav,.wav,Crema_1029,I think I've seen this before,Female,Unspecified,Happy
2315,CREMA-D,./dataset/crema-d\AudioWAV\1029_ITS_NEU_XX.wav,1029_ITS_NEU_XX.wav,.wav,Crema_1029,I think I've seen this before,Female,Unspecified,Neutral
2316,CREMA-D,./dataset/crema-d\AudioWAV\1029_ITS_SAD_XX.wav,1029_ITS_SAD_XX.wav,.wav,Crema_1029,I think I've seen this before,Female,Unspecified,Sad
2317,CREMA-D,./dataset/crema-d\AudioWAV\1029_IWL_ANG_XX.wav,1029_IWL_ANG_XX.wav,.wav,Crema_1029,I would like a new alarm clock,Female,Unspecified,Anger
2318,CREMA-D,./dataset/crema-d\AudioWAV\1029_IWL_DIS_XX.wav,1029_IWL_DIS_XX.wav,.wav,Crema_1029,I would like a new alarm clock,Female,Unspecified,Disgust
2319,CREMA-D,./dataset/crema-d\AudioWAV\1029_IWL_FEA_XX.wav,1029_IWL_FEA_XX.wav,.wav,Crema_1029,I would like a new alarm clock,Female,Unspecified,Fear
2320,CREMA-D,./dataset/crema-d\AudioWAV\1029_IWL_HAP_XX.wav,1029_IWL_HAP_XX.wav,.wav,Crema_1029,I would like a new alarm clock,Female,Unspecified,Happy
2321,CREMA-D,./dataset/crema-d\AudioWAV\1029_IWL_NEU_XX.wav,1029_IWL_NEU_XX.wav,.wav,Crema_1029,I would like a new alarm clock,Female,Unspecified,Neutral
2322,CREMA-D,./dataset/crema-d\AudioWAV\1029_IWL_SAD_XX.wav,1029_IWL_SAD_XX.wav,.wav,Crema_1029,I would like a new alarm clock,Female,Unspecified,Sad
2323,CREMA-D,./dataset/crema-d\AudioWAV\1029_IWW_ANG_XX.wav,1029_IWW_ANG_XX.wav,.wav,Crema_1029,I wonder what this is about,Female,Unspecified,Anger
2324,CREMA-D,./dataset/crema-d\AudioWAV\1029_IWW_DIS_XX.wav,1029_IWW_DIS_XX.wav,.wav,Crema_1029,I wonder what this is about,Female,Unspecified,Disgust
2325,CREMA-D,./dataset/crema-d\AudioWAV\1029_IWW_FEA_XX.wav,1029_IWW_FEA_XX.wav,.wav,Crema_1029,I wonder what this is about,Female,Unspecified,Fear
2326,CREMA-D,./dataset/crema-d\AudioWAV\1029_IWW_HAP_XX.wav,1029_IWW_HAP_XX.wav,.wav,Crema_1029,I wonder what this is about,Female,Unspecified,Happy
2327,CREMA-D,./dataset/crema-d\AudioWAV\1029_IWW_NEU_XX.wav,1029_IWW_NEU_XX.wav,.wav,Crema_1029,I wonder what this is about,Female,Unspecified,Neutral
2328,CREMA-D,./dataset/crema-d\AudioWAV\1029_IWW_SAD_XX.wav,1029_IWW_SAD_XX.wav,.wav,Crema_1029,I wonder what this is about,Female,Unspecified,Sad
2329,CREMA-D,./dataset/crema-d\AudioWAV\1029_MTI_ANG_XX.wav,1029_MTI_ANG_XX.wav,.wav,Crema_1029,Maybe tomorrow it will be cold,Female,Unspecified,Anger
2330,CREMA-D,./dataset/crema-d\AudioWAV\1029_MTI_DIS_XX.wav,1029_MTI_DIS_XX.wav,.wav,Crema_1029,Maybe tomorrow it will be cold,Female,Unspecified,Disgust
2331,CREMA-D,./dataset/crema-d\AudioWAV\1029_MTI_FEA_XX.wav,1029_MTI_FEA_XX.wav,.wav,Crema_1029,Maybe tomorrow it will be cold,Female,Unspecified,Fear
2332,CREMA-D,./dataset/crema-d\AudioWAV\1029_MTI_HAP_XX.wav,1029_MTI_HAP_XX.wav,.wav,Crema_1029,Maybe tomorrow it will be cold,Female,Unspecified,Happy
2333,CREMA-D,./dataset/crema-d\AudioWAV\1029_MTI_NEU_XX.wav,1029_MTI_NEU_XX.wav,.wav,Crema_1029,Maybe tomorrow it will be cold,Female,Unspecified,Neutral
2334,CREMA-D,./dataset/crema-d\AudioWAV\1029_MTI_SAD_XX.wav,1029_MTI_SAD_XX.wav,.wav,Crema_1029,Maybe tomorrow it will be cold,Female,Unspecified,Sad
2335,CREMA-D,./dataset/crema-d\AudioWAV\1029_TAI_ANG_XX.wav,1029_TAI_ANG_XX.wav,.wav,Crema_1029,The airplane is almost full,Female,Unspecified,Anger
2336,CREMA-D,./dataset/crema-d\AudioWAV\1029_TAI_DIS_XX.wav,1029_TAI_DIS_XX.wav,.wav,Crema_1029,The airplane is almost full,Female,Unspecified,Disgust
2337,CREMA-D,./dataset/crema-d\AudioWAV\1029_TAI_FEA_XX.wav,1029_TAI_FEA_XX.wav,.wav,Crema_1029,The airplane is almost full,Female,Unspecified,Fear
2338,CREMA-D,./dataset/crema-d\AudioWAV\1029_TAI_HAP_XX.wav,1029_TAI_HAP_XX.wav,.wav,Crema_1029,The airplane is almost full,Female,Unspecified,Happy
2339,CREMA-D,./dataset/crema-d\AudioWAV\1029_TAI_NEU_XX.wav,1029_TAI_NEU_XX.wav,.wav,Crema_1029,The airplane is almost full,Female,Unspecified,Neutral
2340,CREMA-D,./dataset/crema-d\AudioWAV\1029_TAI_SAD_XX.wav,1029_TAI_SAD_XX.wav,.wav,Crema_1029,The airplane is almost full,Female,Unspecified,Sad
2341,CREMA-D,./dataset/crema-d\AudioWAV\1029_TIE_ANG_XX.wav,1029_TIE_ANG_XX.wav,.wav,Crema_1029,That is exactly what happened,Female,Unspecified,Anger
2342,CREMA-D,./dataset/crema-d\AudioWAV\1029_TIE_DIS_XX.wav,1029_TIE_DIS_XX.wav,.wav,Crema_1029,That is exactly what happened,Female,Unspecified,Disgust
2343,CREMA-D,./dataset/crema-d\AudioWAV\1029_TIE_FEA_XX.wav,1029_TIE_FEA_XX.wav,.wav,Crema_1029,That is exactly what happened,Female,Unspecified,Fear
2344,CREMA-D,./dataset/crema-d\AudioWAV\1029_TIE_HAP_XX.wav,1029_TIE_HAP_XX.wav,.wav,Crema_1029,That is exactly what happened,Female,Unspecified,Happy
2345,CREMA-D,./dataset/crema-d\AudioWAV\1029_TIE_NEU_XX.wav,1029_TIE_NEU_XX.wav,.wav,Crema_1029,That is exactly what happened,Female,Unspecified,Neutral
2346,CREMA-D,./dataset/crema-d\AudioWAV\1029_TIE_SAD_XX.wav,1029_TIE_SAD_XX.wav,.wav,Crema_1029,That is exactly what happened,Female,Unspecified,Sad
2347,CREMA-D,./dataset/crema-d\AudioWAV\1029_TSI_ANG_XX.wav,1029_TSI_ANG_XX.wav,.wav,Crema_1029,The surface is slick,Female,Unspecified,Anger
2348,CREMA-D,./dataset/crema-d\AudioWAV\1029_TSI_DIS_XX.wav,1029_TSI_DIS_XX.wav,.wav,Crema_1029,The surface is slick,Female,Unspecified,Disgust
2349,CREMA-D,./dataset/crema-d\AudioWAV\1029_TSI_FEA_XX.wav,1029_TSI_FEA_XX.wav,.wav,Crema_1029,The surface is slick,Female,Unspecified,Fear
2350,CREMA-D,./dataset/crema-d\AudioWAV\1029_TSI_HAP_XX.wav,1029_TSI_HAP_XX.wav,.wav,Crema_1029,The surface is slick,Female,Unspecified,Happy
2351,CREMA-D,./dataset/crema-d\AudioWAV\1029_TSI_NEU_XX.wav,1029_TSI_NEU_XX.wav,.wav,Crema_1029,The surface is slick,Female,Unspecified,Neutral
2352,CREMA-D,./dataset/crema-d\AudioWAV\1029_TSI_SAD_XX.wav,1029_TSI_SAD_XX.wav,.wav,Crema_1029,The surface is slick,Female,Unspecified,Sad
2353,CREMA-D,./dataset/crema-d\AudioWAV\1029_WSI_ANG_XX.wav,1029_WSI_ANG_XX.wav,.wav,Crema_1029,We'll stop in a couple of minutes,Female,Unspecified,Anger
2354,CREMA-D,./dataset/crema-d\AudioWAV\1029_WSI_DIS_XX.wav,1029_WSI_DIS_XX.wav,.wav,Crema_1029,We'll stop in a couple of minutes,Female,Unspecified,Disgust
2355,CREMA-D,./dataset/crema-d\AudioWAV\1029_WSI_FEA_XX.wav,1029_WSI_FEA_XX.wav,.wav,Crema_1029,We'll stop in a couple of minutes,Female,Unspecified,Fear
2356,CREMA-D,./dataset/crema-d\AudioWAV\1029_WSI_HAP_XX.wav,1029_WSI_HAP_XX.wav,.wav,Crema_1029,We'll stop in a couple of minutes,Female,Unspecified,Happy
2357,CREMA-D,./dataset/crema-d\AudioWAV\1029_WSI_NEU_XX.wav,1029_WSI_NEU_XX.wav,.wav,Crema_1029,We'll stop in a couple of minutes,Female,Unspecified,Neutral
2358,CREMA-D,./dataset/crema-d\AudioWAV\1029_WSI_SAD_XX.wav,1029_WSI_SAD_XX.wav,.wav,Crema_1029,We'll stop in a couple of minutes,Female,Unspecified,Sad
2359,CREMA-D,./dataset/crema-d\AudioWAV\1030_DFA_ANG_XX.wav,1030_DFA_ANG_XX.wav,.wav,Crema_1030,Don't forget a jacket,Female,Unspecified,Anger
2360,CREMA-D,./dataset/crema-d\AudioWAV\1030_DFA_DIS_XX.wav,1030_DFA_DIS_XX.wav,.wav,Crema_1030,Don't forget a jacket,Female,Unspecified,Disgust
2361,CREMA-D,./dataset/crema-d\AudioWAV\1030_DFA_FEA_XX.wav,1030_DFA_FEA_XX.wav,.wav,Crema_1030,Don't forget a jacket,Female,Unspecified,Fear
2362,CREMA-D,./dataset/crema-d\AudioWAV\1030_DFA_HAP_XX.wav,1030_DFA_HAP_XX.wav,.wav,Crema_1030,Don't forget a jacket,Female,Unspecified,Happy
2363,CREMA-D,./dataset/crema-d\AudioWAV\1030_DFA_NEU_XX.wav,1030_DFA_NEU_XX.wav,.wav,Crema_1030,Don't forget a jacket,Female,Unspecified,Neutral
2364,CREMA-D,./dataset/crema-d\AudioWAV\1030_DFA_SAD_XX.wav,1030_DFA_SAD_XX.wav,.wav,Crema_1030,Don't forget a jacket,Female,Unspecified,Sad
2365,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_ANG_HI.wav,1030_IEO_ANG_HI.wav,.wav,Crema_1030,It's eleven o'clock,Female,High,Anger
2366,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_ANG_LO.wav,1030_IEO_ANG_LO.wav,.wav,Crema_1030,It's eleven o'clock,Female,Low,Anger
2367,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_ANG_MD.wav,1030_IEO_ANG_MD.wav,.wav,Crema_1030,It's eleven o'clock,Female,Medium,Anger
2368,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_DIS_HI.wav,1030_IEO_DIS_HI.wav,.wav,Crema_1030,It's eleven o'clock,Female,High,Disgust
2369,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_DIS_LO.wav,1030_IEO_DIS_LO.wav,.wav,Crema_1030,It's eleven o'clock,Female,Low,Disgust
2370,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_DIS_MD.wav,1030_IEO_DIS_MD.wav,.wav,Crema_1030,It's eleven o'clock,Female,Medium,Disgust
2371,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_FEA_HI.wav,1030_IEO_FEA_HI.wav,.wav,Crema_1030,It's eleven o'clock,Female,High,Fear
2372,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_FEA_LO.wav,1030_IEO_FEA_LO.wav,.wav,Crema_1030,It's eleven o'clock,Female,Low,Fear
2373,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_FEA_MD.wav,1030_IEO_FEA_MD.wav,.wav,Crema_1030,It's eleven o'clock,Female,Medium,Fear
2374,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_HAP_HI.wav,1030_IEO_HAP_HI.wav,.wav,Crema_1030,It's eleven o'clock,Female,High,Happy
2375,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_HAP_LO.wav,1030_IEO_HAP_LO.wav,.wav,Crema_1030,It's eleven o'clock,Female,Low,Happy
2376,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_HAP_MD.wav,1030_IEO_HAP_MD.wav,.wav,Crema_1030,It's eleven o'clock,Female,Medium,Happy
2377,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_NEU_XX.wav,1030_IEO_NEU_XX.wav,.wav,Crema_1030,It's eleven o'clock,Female,Unspecified,Neutral
2378,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_SAD_HI.wav,1030_IEO_SAD_HI.wav,.wav,Crema_1030,It's eleven o'clock,Female,High,Sad
2379,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_SAD_LO.wav,1030_IEO_SAD_LO.wav,.wav,Crema_1030,It's eleven o'clock,Female,Low,Sad
2380,CREMA-D,./dataset/crema-d\AudioWAV\1030_IEO_SAD_MD.wav,1030_IEO_SAD_MD.wav,.wav,Crema_1030,It's eleven o'clock,Female,Medium,Sad
2381,CREMA-D,./dataset/crema-d\AudioWAV\1030_IOM_ANG_XX.wav,1030_IOM_ANG_XX.wav,.wav,Crema_1030,I'm on my way to the meeting,Female,Unspecified,Anger
2382,CREMA-D,./dataset/crema-d\AudioWAV\1030_IOM_DIS_XX.wav,1030_IOM_DIS_XX.wav,.wav,Crema_1030,I'm on my way to the meeting,Female,Unspecified,Disgust
2383,CREMA-D,./dataset/crema-d\AudioWAV\1030_IOM_FEA_XX.wav,1030_IOM_FEA_XX.wav,.wav,Crema_1030,I'm on my way to the meeting,Female,Unspecified,Fear
2384,CREMA-D,./dataset/crema-d\AudioWAV\1030_IOM_HAP_XX.wav,1030_IOM_HAP_XX.wav,.wav,Crema_1030,I'm on my way to the meeting,Female,Unspecified,Happy
2385,CREMA-D,./dataset/crema-d\AudioWAV\1030_IOM_NEU_XX.wav,1030_IOM_NEU_XX.wav,.wav,Crema_1030,I'm on my way to the meeting,Female,Unspecified,Neutral
2386,CREMA-D,./dataset/crema-d\AudioWAV\1030_IOM_SAD_XX.wav,1030_IOM_SAD_XX.wav,.wav,Crema_1030,I'm on my way to the meeting,Female,Unspecified,Sad
2387,CREMA-D,./dataset/crema-d\AudioWAV\1030_ITH_ANG_XX.wav,1030_ITH_ANG_XX.wav,.wav,Crema_1030,I think I have a doctor's appointment,Female,Unspecified,Anger
2388,CREMA-D,./dataset/crema-d\AudioWAV\1030_ITH_DIS_XX.wav,1030_ITH_DIS_XX.wav,.wav,Crema_1030,I think I have a doctor's appointment,Female,Unspecified,Disgust
2389,CREMA-D,./dataset/crema-d\AudioWAV\1030_ITH_FEA_XX.wav,1030_ITH_FEA_XX.wav,.wav,Crema_1030,I think I have a doctor's appointment,Female,Unspecified,Fear
2390,CREMA-D,./dataset/crema-d\AudioWAV\1030_ITH_HAP_XX.wav,1030_ITH_HAP_XX.wav,.wav,Crema_1030,I think I have a doctor's appointment,Female,Unspecified,Happy
2391,CREMA-D,./dataset/crema-d\AudioWAV\1030_ITH_NEU_XX.wav,1030_ITH_NEU_XX.wav,.wav,Crema_1030,I think I have a doctor's appointment,Female,Unspecified,Neutral
2392,CREMA-D,./dataset/crema-d\AudioWAV\1030_ITH_SAD_XX.wav,1030_ITH_SAD_XX.wav,.wav,Crema_1030,I think I have a doctor's appointment,Female,Unspecified,Sad
2393,CREMA-D,./dataset/crema-d\AudioWAV\1030_ITS_ANG_XX.wav,1030_ITS_ANG_XX.wav,.wav,Crema_1030,I think I've seen this before,Female,Unspecified,Anger
2394,CREMA-D,./dataset/crema-d\AudioWAV\1030_ITS_DIS_XX.wav,1030_ITS_DIS_XX.wav,.wav,Crema_1030,I think I've seen this before,Female,Unspecified,Disgust
2395,CREMA-D,./dataset/crema-d\AudioWAV\1030_ITS_FEA_XX.wav,1030_ITS_FEA_XX.wav,.wav,Crema_1030,I think I've seen this before,Female,Unspecified,Fear
2396,CREMA-D,./dataset/crema-d\AudioWAV\1030_ITS_HAP_XX.wav,1030_ITS_HAP_XX.wav,.wav,Crema_1030,I think I've seen this before,Female,Unspecified,Happy
2397,CREMA-D,./dataset/crema-d\AudioWAV\1030_ITS_NEU_XX.wav,1030_ITS_NEU_XX.wav,.wav,Crema_1030,I think I've seen this before,Female,Unspecified,Neutral
2398,CREMA-D,./dataset/crema-d\AudioWAV\1030_ITS_SAD_XX.wav,1030_ITS_SAD_XX.wav,.wav,Crema_1030,I think I've seen this before,Female,Unspecified,Sad
2399,CREMA-D,./dataset/crema-d\AudioWAV\1030_IWL_ANG_XX.wav,1030_IWL_ANG_XX.wav,.wav,Crema_1030,I would like a new alarm clock,Female,Unspecified,Anger
2400,CREMA-D,./dataset/crema-d\AudioWAV\1030_IWL_DIS_XX.wav,1030_IWL_DIS_XX.wav,.wav,Crema_1030,I would like a new alarm clock,Female,Unspecified,Disgust
2401,CREMA-D,./dataset/crema-d\AudioWAV\1030_IWL_FEA_XX.wav,1030_IWL_FEA_XX.wav,.wav,Crema_1030,I would like a new alarm clock,Female,Unspecified,Fear
2402,CREMA-D,./dataset/crema-d\AudioWAV\1030_IWL_HAP_XX.wav,1030_IWL_HAP_XX.wav,.wav,Crema_1030,I would like a new alarm clock,Female,Unspecified,Happy
2403,CREMA-D,./dataset/crema-d\AudioWAV\1030_IWL_NEU_XX.wav,1030_IWL_NEU_XX.wav,.wav,Crema_1030,I would like a new alarm clock,Female,Unspecified,Neutral
2404,CREMA-D,./dataset/crema-d\AudioWAV\1030_IWL_SAD_XX.wav,1030_IWL_SAD_XX.wav,.wav,Crema_1030,I would like a new alarm clock,Female,Unspecified,Sad
2405,CREMA-D,./dataset/crema-d\AudioWAV\1030_IWW_ANG_XX.wav,1030_IWW_ANG_XX.wav,.wav,Crema_1030,I wonder what this is about,Female,Unspecified,Anger
2406,CREMA-D,./dataset/crema-d\AudioWAV\1030_IWW_DIS_XX.wav,1030_IWW_DIS_XX.wav,.wav,Crema_1030,I wonder what this is about,Female,Unspecified,Disgust
2407,CREMA-D,./dataset/crema-d\AudioWAV\1030_IWW_FEA_XX.wav,1030_IWW_FEA_XX.wav,.wav,Crema_1030,I wonder what this is about,Female,Unspecified,Fear
2408,CREMA-D,./dataset/crema-d\AudioWAV\1030_IWW_HAP_XX.wav,1030_IWW_HAP_XX.wav,.wav,Crema_1030,I wonder what this is about,Female,Unspecified,Happy
2409,CREMA-D,./dataset/crema-d\AudioWAV\1030_IWW_NEU_XX.wav,1030_IWW_NEU_XX.wav,.wav,Crema_1030,I wonder what this is about,Female,Unspecified,Neutral
2410,CREMA-D,./dataset/crema-d\AudioWAV\1030_IWW_SAD_XX.wav,1030_IWW_SAD_XX.wav,.wav,Crema_1030,I wonder what this is about,Female,Unspecified,Sad
2411,CREMA-D,./dataset/crema-d\AudioWAV\1030_MTI_ANG_XX.wav,1030_MTI_ANG_XX.wav,.wav,Crema_1030,Maybe tomorrow it will be cold,Female,Unspecified,Anger
2412,CREMA-D,./dataset/crema-d\AudioWAV\1030_MTI_DIS_XX.wav,1030_MTI_DIS_XX.wav,.wav,Crema_1030,Maybe tomorrow it will be cold,Female,Unspecified,Disgust
2413,CREMA-D,./dataset/crema-d\AudioWAV\1030_MTI_FEA_XX.wav,1030_MTI_FEA_XX.wav,.wav,Crema_1030,Maybe tomorrow it will be cold,Female,Unspecified,Fear
2414,CREMA-D,./dataset/crema-d\AudioWAV\1030_MTI_HAP_XX.wav,1030_MTI_HAP_XX.wav,.wav,Crema_1030,Maybe tomorrow it will be cold,Female,Unspecified,Happy
2415,CREMA-D,./dataset/crema-d\AudioWAV\1030_MTI_NEU_XX.wav,1030_MTI_NEU_XX.wav,.wav,Crema_1030,Maybe tomorrow it will be cold,Female,Unspecified,Neutral
2416,CREMA-D,./dataset/crema-d\AudioWAV\1030_MTI_SAD_XX.wav,1030_MTI_SAD_XX.wav,.wav,Crema_1030,Maybe tomorrow it will be cold,Female,Unspecified,Sad
2417,CREMA-D,./dataset/crema-d\AudioWAV\1030_TAI_ANG_XX.wav,1030_TAI_ANG_XX.wav,.wav,Crema_1030,The airplane is almost full,Female,Unspecified,Anger
2418,CREMA-D,./dataset/crema-d\AudioWAV\1030_TAI_DIS_XX.wav,1030_TAI_DIS_XX.wav,.wav,Crema_1030,The airplane is almost full,Female,Unspecified,Disgust
2419,CREMA-D,./dataset/crema-d\AudioWAV\1030_TAI_FEA_XX.wav,1030_TAI_FEA_XX.wav,.wav,Crema_1030,The airplane is almost full,Female,Unspecified,Fear
2420,CREMA-D,./dataset/crema-d\AudioWAV\1030_TAI_HAP_XX.wav,1030_TAI_HAP_XX.wav,.wav,Crema_1030,The airplane is almost full,Female,Unspecified,Happy
2421,CREMA-D,./dataset/crema-d\AudioWAV\1030_TAI_NEU_XX.wav,1030_TAI_NEU_XX.wav,.wav,Crema_1030,The airplane is almost full,Female,Unspecified,Neutral
2422,CREMA-D,./dataset/crema-d\AudioWAV\1030_TAI_SAD_XX.wav,1030_TAI_SAD_XX.wav,.wav,Crema_1030,The airplane is almost full,Female,Unspecified,Sad
2423,CREMA-D,./dataset/crema-d\AudioWAV\1030_TIE_ANG_XX.wav,1030_TIE_ANG_XX.wav,.wav,Crema_1030,That is exactly what happened,Female,Unspecified,Anger
2424,CREMA-D,./dataset/crema-d\AudioWAV\1030_TIE_DIS_XX.wav,1030_TIE_DIS_XX.wav,.wav,Crema_1030,That is exactly what happened,Female,Unspecified,Disgust
2425,CREMA-D,./dataset/crema-d\AudioWAV\1030_TIE_FEA_XX.wav,1030_TIE_FEA_XX.wav,.wav,Crema_1030,That is exactly what happened,Female,Unspecified,Fear
2426,CREMA-D,./dataset/crema-d\AudioWAV\1030_TIE_HAP_XX.wav,1030_TIE_HAP_XX.wav,.wav,Crema_1030,That is exactly what happened,Female,Unspecified,Happy
2427,CREMA-D,./dataset/crema-d\AudioWAV\1030_TIE_NEU_XX.wav,1030_TIE_NEU_XX.wav,.wav,Crema_1030,That is exactly what happened,Female,Unspecified,Neutral
2428,CREMA-D,./dataset/crema-d\AudioWAV\1030_TIE_SAD_XX.wav,1030_TIE_SAD_XX.wav,.wav,Crema_1030,That is exactly what happened,Female,Unspecified,Sad
2429,CREMA-D,./dataset/crema-d\AudioWAV\1030_TSI_ANG_XX.wav,1030_TSI_ANG_XX.wav,.wav,Crema_1030,The surface is slick,Female,Unspecified,Anger
2430,CREMA-D,./dataset/crema-d\AudioWAV\1030_TSI_DIS_XX.wav,1030_TSI_DIS_XX.wav,.wav,Crema_1030,The surface is slick,Female,Unspecified,Disgust
2431,CREMA-D,./dataset/crema-d\AudioWAV\1030_TSI_FEA_XX.wav,1030_TSI_FEA_XX.wav,.wav,Crema_1030,The surface is slick,Female,Unspecified,Fear
2432,CREMA-D,./dataset/crema-d\AudioWAV\1030_TSI_HAP_XX.wav,1030_TSI_HAP_XX.wav,.wav,Crema_1030,The surface is slick,Female,Unspecified,Happy
2433,CREMA-D,./dataset/crema-d\AudioWAV\1030_TSI_NEU_XX.wav,1030_TSI_NEU_XX.wav,.wav,Crema_1030,The surface is slick,Female,Unspecified,Neutral
2434,CREMA-D,./dataset/crema-d\AudioWAV\1030_TSI_SAD_XX.wav,1030_TSI_SAD_XX.wav,.wav,Crema_1030,The surface is slick,Female,Unspecified,Sad
2435,CREMA-D,./dataset/crema-d\AudioWAV\1030_WSI_ANG_XX.wav,1030_WSI_ANG_XX.wav,.wav,Crema_1030,We'll stop in a couple of minutes,Female,Unspecified,Anger
2436,CREMA-D,./dataset/crema-d\AudioWAV\1030_WSI_DIS_XX.wav,1030_WSI_DIS_XX.wav,.wav,Crema_1030,We'll stop in a couple of minutes,Female,Unspecified,Disgust
2437,CREMA-D,./dataset/crema-d\AudioWAV\1030_WSI_FEA_XX.wav,1030_WSI_FEA_XX.wav,.wav,Crema_1030,We'll stop in a couple of minutes,Female,Unspecified,Fear
2438,CREMA-D,./dataset/crema-d\AudioWAV\1030_WSI_HAP_XX.wav,1030_WSI_HAP_XX.wav,.wav,Crema_1030,We'll stop in a couple of minutes,Female,Unspecified,Happy
2439,CREMA-D,./dataset/crema-d\AudioWAV\1030_WSI_NEU_XX.wav,1030_WSI_NEU_XX.wav,.wav,Crema_1030,We'll stop in a couple of minutes,Female,Unspecified,Neutral
2440,CREMA-D,./dataset/crema-d\AudioWAV\1030_WSI_SAD_XX.wav,1030_WSI_SAD_XX.wav,.wav,Crema_1030,We'll stop in a couple of minutes,Female,Unspecified,Sad
2441,CREMA-D,./dataset/crema-d\AudioWAV\1031_DFA_ANG_XX.wav,1031_DFA_ANG_XX.wav,.wav,Crema_1031,Don't forget a jacket,Male,Unspecified,Anger
2442,CREMA-D,./dataset/crema-d\AudioWAV\1031_DFA_DIS_XX.wav,1031_DFA_DIS_XX.wav,.wav,Crema_1031,Don't forget a jacket,Male,Unspecified,Disgust
2443,CREMA-D,./dataset/crema-d\AudioWAV\1031_DFA_FEA_XX.wav,1031_DFA_FEA_XX.wav,.wav,Crema_1031,Don't forget a jacket,Male,Unspecified,Fear
2444,CREMA-D,./dataset/crema-d\AudioWAV\1031_DFA_HAP_XX.wav,1031_DFA_HAP_XX.wav,.wav,Crema_1031,Don't forget a jacket,Male,Unspecified,Happy
2445,CREMA-D,./dataset/crema-d\AudioWAV\1031_DFA_NEU_XX.wav,1031_DFA_NEU_XX.wav,.wav,Crema_1031,Don't forget a jacket,Male,Unspecified,Neutral
2446,CREMA-D,./dataset/crema-d\AudioWAV\1031_DFA_SAD_XX.wav,1031_DFA_SAD_XX.wav,.wav,Crema_1031,Don't forget a jacket,Male,Unspecified,Sad
2447,CREMA-D,./dataset/crema-d\AudioWAV\1031_IEO_ANG_HI.wav,1031_IEO_ANG_HI.wav,.wav,Crema_1031,It's eleven o'clock,Male,High,Anger
2448,CREMA-D,./dataset/crema-d\AudioWAV\1031_IEO_ANG_LO.wav,1031_IEO_ANG_LO.wav,.wav,Crema_1031,It's eleven o'clock,Male,Low,Anger
2449,CREMA-D,./dataset/crema-d\AudioWAV\1031_IEO_ANG_MD.wav,1031_IEO_ANG_MD.wav,.wav,Crema_1031,It's eleven o'clock,Male,Medium,Anger
2450,CREMA-D,./dataset/crema-d\AudioWAV\1031_IEO_DIS_HI.wav,1031_IEO_DIS_HI.wav,.wav,Crema_1031,It's eleven o'clock,Male,High,Disgust
2451,CREMA-D,./dataset/crema-d\AudioWAV\1031_IEO_DIS_LO.wav,1031_IEO_DIS_LO.wav,.wav,Crema_1031,It's eleven o'clock,Male,Low,Disgust
2452,CREMA-D,./dataset/crema-d\AudioWAV\1031_IEO_DIS_MD.wav,1031_IEO_DIS_MD.wav,.wav,Crema_1031,It's eleven o'clock,Male,Medium,Disgust
2453,CREMA-D,./dataset/crema-d\AudioWAV\1031_IEO_FEA_HI.wav,1031_IEO_FEA_HI.wav,.wav,Crema_1031,It's eleven o'clock,Male,High,Fear
2454,CREMA-D,./dataset/crema-d\AudioWAV\1031_IEO_FEA_LO.wav,1031_IEO_FEA_LO.wav,.wav,Crema_1031,It's eleven o'clock,Male,Low,Fear
